dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,AE
2015-04-14 08:47:52.899999,320.002,2015-04-14 08:47:52.899999,1320.01,8.673985,22.5177,-64.1068,-173.078,668.5255,140.812,18.7108,140.823,1.0,116.0
2015-04-14 17:44:33.200000,510.003,2015-04-14 17:44:33.100000,510.003,6.5178449999999994,8.333185,60.74635,-124.9805,666.5775000000001,140.123,18.6176,140.131,1.0,662.0
2015-04-14 18:44:31,400.002,2015-04-14 18:44:30.800000,700.004,5.565815000000001,13.25755,-76.38855,-90.54575,647.9005,139.376,18.4614,139.384,0.0,651.0
2015-04-14 19:23:52.600000,430.002,2015-04-14 19:23:52.500000,2290.01,6.597245,7.8057300000000005,66.01315,-153.6465,671.803,139.715,18.5748,139.722,1.0,838.0
2015-04-14 19:24:52.399999,570.003,2015-04-14 19:24:52.500000,610.003,8.416295000000002,7.35579,69.4158,-157.4185,675.0060000000001,139.67,18.5759,139.677,0.5,795.0
2015-04-14 19:24:58.799999,640.003,2015-04-14 19:24:58.899999,730.004,8.622275,7.30473,69.77425,-157.886,675.2964999999999,139.665,18.576,139.672,0.0,795.0
2015-04-14 21:02:06.599999,290.002,2015-04-14 21:02:06.400000,2430.01,5.7330749999999995,7.923325,67.4534,0.43600000000000705,673.2535,139.353,18.5301,139.3605,1.0,420.0
2015-04-14 21:02:38.799999,390.002,2015-04-14 21:02:38.700000,520.003,6.5748750000000005,7.723115,69.27735,178.3055,674.983,139.329,18.5307,139.336,1.0,420.0
2015-04-14 21:03:10.500000,290.002,2015-04-14 21:03:10.400000,280.002,7.562105,7.50323,71.04255,175.8555,676.6659999999999,139.305,18.5313,139.313,1.0,415.0
2015-04-14 22:40:17.199999,390.002,2015-04-14 22:40:17.300000,680.004,5.628774999999999,8.183655,68.70235,154.5605,674.579,139.311,18.5275,139.318,1.0,343.0
2015-04-14 23:43:09.500000,340.002,2015-04-14 23:43:09.500000,500.003,6.325405,12.413599999999999,-58.73455,172.959,635.1755,138.57,18.3282,138.578,1.0,90.0
2015-04-15 13:32:16.199999,3470.02,2015-04-15 13:32:16,4110.02,4.7239450000000005,22.721049999999998,66.0847,150.713,699.1785,135.475,18.0812,135.485,1.0,1070.0
2015-04-15 13:32:22.500000,3990.02,2015-04-15 13:32:22.699999,4810.03,4.587225,22.71535,65.7141,150.3625,699.2725,135.471,18.0809,135.481,1.0,1070.0
2015-04-15 13:32:29.500000,3130.02,2015-04-15 13:32:29.600000,4620.03,4.448795,22.70925,65.3171,149.99599999999998,699.3420000000001,135.467,18.0807,135.477,1.0,1070.0
2015-04-15 13:32:31.300000,4100.02,2015-04-15 13:32:31.100000,3800.02,4.410945,22.7076,65.22274999999999,149.909,699.3675000000001,135.466,18.0806,135.476,1.0,1070.0
2015-04-15 13:32:37.200000,4350.02,2015-04-15 13:32:37.200000,4420.02,4.300235,22.702550000000002,64.8793,149.6025,699.42,135.461,18.0803,135.471,1.0,1070.0
2015-04-15 13:33:03.700000,2620.01,2015-04-15 13:33:03.799999,3110.02,3.8767199999999997,22.6817,63.353300000000004,148.33100000000002,699.653,135.442,18.0791,135.453,1.0,1016.0
2015-04-15 13:33:09.300000,2410.01,2015-04-15 13:33:09.400000,2770.02,3.79033,22.677100000000003,63.0303,148.0765,699.712,135.439,18.0788,135.449,1.0,1016.0
2015-04-15 13:33:11,3000.02,2015-04-15 13:33:10.800000,2430.01,3.76871,22.676000000000002,62.940799999999996,148.0075,699.73,135.438,18.0788,135.448,1.0,1016.0
